Token,Item Name,Description,Category,GTIN,SKU,Variation Name,Unit and Precision,Price,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Basic Bee,New Quantity Basic Bee,Stock Alert Enabled Basic Bee,Stock Alert Count Basic Bee,Tax - Michigan Sales Tax (6%)
IYS3XI2LAKSKBQXOM6HHWT53,Fran French Terry Top,,Tops,,trysrts,small,,36.00,Size,small,,,18.00,Baily Rose,,0,,,,Y
F7YFZ7PBZKEXMEBZRUU6ZBW3,Fran French Terry Top,,Tops,,trysrtm,medium,,36.00,Size,medium,,,18.00,Baily Rose,,1,,,,Y
AOJ4N4BX3YOWTJ2MOGEHEJEU,Fran French Terry Top,,Tops,,trysrtl,large,,36.00,Size,large,,,18.00,Baily Rose,,1,,,,Y
Q3IVOBXMTEQALEVBSMTKP7OL,French Terry Joggers,,Pants,,1294BS,"Black, small",,47.00,Color,Black,Size,small,18.75,Hey Babe,,3,,,,Y
GFO2PRN6LT35ICQIJR72DAR6,French Terry Joggers,,Pants,,1294BM,"Black, medium",,47.00,Color,Black,Size,medium,18.75,Hey Babe,,2,,,,Y
57MW5JOT7WN57AA6VMQHDKJY,French Terry Joggers,,Pants,,1294BL,"Black, large",,47.00,Color,Black,Size,large,18.75,,,1,,,,Y
I5X6KITKCFNCUK3VZDYFXI2T,French Terry Joggers,,Pants,,1294CS,"Chocolate, small",,47.00,Color,Chocolate,Size,small,18.75,Hey Babe,,2,,,,Y
R33ANLKU6S57R3K6EAS56PNX,French Terry Joggers,,Pants,,1294CM,"Chocolate, medium",,47.00,Color,Chocolate,Size,medium,18.75,Hey Babe,,1,,,,Y
OA4RBFL5MJNFJCJTIZRBBOOV,French Terry Joggers,,Pants,,1294CL,"Chocolate, large",,47.00,Color,Chocolate,Size,large,18.75,Hey Babe,,1,,,,Y
VQLOGWG7YQE4IHL6E3TZ2O4S,Fur Lined Denim Bomber,"Sixth June oversize denim jacket for women. Interior grey fluffy fabric. Removable strap attached to neck printed GOOD HEART. BAD TEMPER. 

Fitting collar, drawstring waist, zip-back fastening. Oversize cut, casual.",Jackets,,sxjns,small,,160.00,Size,small,,,81.70,Sixth June,,4,,,,Y
2EOX3Y7PHAK7E6GMAYI237XP,Fur Lined Denim Bomber,,Jackets,,sxjnm,medium,,160.00,Size,medium,,,81.70,Sixth June,,3,,,,Y
U2CMN6FAV2NC4D3IW2HNGQZU,Fur Lined Denim Bomber,,Jackets,,sxjnl,large,,160.00,Size,large,,,81.70,Sixth June,,1,,,,Y
DZHFPKYW5LYU4CGPYZ2OEZNY,Future Top,The Ragged Priest white rib fitted long sleeve ringer with trigger detail.<br /><br />Regular fit<br />Machine wash inside out on a cool wash <br /><br />Model is 5’8 and wears a size small.,Tops,,RPFutx,"x-small, White",,54.00,Size,x-small,Color,White,26.70,Ragged Priest,,1,,,,Y
I25LQLBAHKMWOVOFGZDI3TOE,Future Top,,Tops,,RPveilx,"x-small, Black",,54.00,Size,x-small,Color,Black,26.70,Ragged Priest,,1,,,,Y
4DWBJY7YAP7HJGJ64UI5GP2Q,Future Top,,Tops,,RPFuts,"small, White",,54.00,Size,small,Color,White,26.70,Ragged Priest,,1,,,,Y
YLRJLQIZ2PCVTQQVLIHEIZ6O,Future Top,,Tops,,RPveils,"small, Black",,54.00,Size,small,Color,Black,26.70,Ragged Priest,,1,,,,Y
RRT3QSQHENK3CEX5O5YWXVH5,Future Top,,Tops,,RPFutm,"medium, White",,54.00,Size,medium,Color,White,26.70,Ragged Priest,,1,,,,Y
N6OWXFWUQB5NZB7IBUN6LFWO,Future Top,,Tops,,RPveilm,"medium, Black",,54.00,Size,medium,Color,Black,26.70,Ragged Priest,,1,,,,Y
AWKN6LLY3DP3KZLAP454YYKK,Future Top,,Tops,,RPFutl,"large, White",,54.00,Size,large,Color,White,26.70,Ragged Priest,,,,,,Y
EDPFYFRXCIBVFOYQRNZHOJBL,Future Top,,Tops,,RPveill,"large, Black",,54.00,Size,large,Color,Black,26.70,Ragged Priest,,,,,,Y
6KCQYYODNJ4CDYJSXHC7JYKC,Future Top,,Tops,,RPFutxl,"x-large, White",,54.00,Size,x-large,Color,White,26.70,Ragged Priest,,1,,,,Y
S6PZB56QUGX7SW3ZWFXFTBKP,Future Top,,Tops,,RPveilxl,"x-large, Black",,54.00,Size,x-large,Color,Black,26.70,Ragged Priest,,1,,,,Y
VCYMWKX7PXJRVBO7LO5S37RH,Fuzzy Bunny Mittens,These super plush mittens are buttery soft and even pull back at the top to allow you movement and use of your fingers! One size fits most. 100% polyester.,Gifts,,811158,White,,24.99,,,,,10.00,Tickled Pink,,2,,,,Y
6VBOS2VK5WSKCBIBTVCYCVR6,Fuzzy Bunny Mittens,These super plush mittens are buttery soft and even pull back at the top to allow you movement and use of your fingers! One size fits most. 100% polyester.,Gifts,,811156,Gray,,24.99,,,,,10.00,Tickled Pink,,4,,,,Y
Q5CGIBNCCXAW6Z3KQ5MLKCAQ,Fuzzy Bunny Mittens,These super plush mittens are buttery soft and even pull back at the top to allow you movement and use of your fingers! One size fits most. 100% polyester.,Gifts,,811155,Pink,,24.99,,,,,10.00,Tickled Pink,,3,,,,Y
HKMTHTGSQCU4WGCDRPZMN663,Fuzzy Hair Clips,,Accessories,,Fuzbl,Blue,,15.00,Color,Blue,,,3.00,AliExpress,,2,,,,Y
TFWGTIH6RG4GCXOD6IIDMIOE,Fuzzy Hair Clips,,Accessories,,Fuzgr,Grey,,15.00,Color,Grey,,,3.00,AliExpress,,1,,,,Y
QWUBJX6KASGJWJDKCPLA3KR3,Fuzzy Hair Clips,,Accessories,,Fuzpi,Pink,,15.00,Color,Pink,,,3.00,AliExpress,,2,,,,Y
BCMSCXFOZL3YNDNXA7ZVAL7V,Fuzzy Hair Clips,,Accessories,,Fuzma,Mauve,,15.00,Color,Mauve,,,3.00,AliExpress,,2,,,,Y
TWOVOWZOWO2SWC2EV342JYAV,Fuzzy Hair Clips,,Accessories,,Fuzmi,Mint,,15.00,Color,Mint,,,3.00,AliExpress,,1,,,,Y
QRJZHBFDJRX4HCHSF3MW3EJR,Fuzzy Hair Clips,,Accessories,,Fuzch,Chocolate,,15.00,Color,Chocolate,,,3.00,AliExpress,,1,,,,Y
QJB5S3FW7WO2NPIEZCSO3TPK,Fuzzy Hair Clips,,Accessories,,Fuzmu,Mustard,,15.00,Color,Mustard,,,3.00,AliExpress,,2,,,,Y
R56AJ3QWNURLAOPBZSYHL5T3,Fuzzy Hair Clips,,Accessories,,Fuzzy,Oyster,,15.00,Color,Oyster,,,3.00,AliExpress,,1,,,,Y
YE5QXXQDBHRPF7NED5KDAHDF,Fuzzy Hair Clips,,Accessories,,Fuzle,Leopard,,15.00,Color,Leopard,,,3.00,AliExpress,,1,,,,Y
OWOTWKNY7I6E5MYQ3QEDMLFC,Fuzzy Hair Clips,,Accessories,,Fuzleo,Leopard Blue,,15.00,Color,Leopard Blue,,,3.00,AliExpress,,1,,,,Y
RNRYO4Q2G2P4I7Y6MZPMHPHC,Fuzzy Socks,"99% Polyester, 3% Spandex and super soft with rubber grippers.",Accessories,,FWBF5,White,,12.00,Color,White,,,4.50,Sock Harbor,,11,,,,Y
VNA37C2AF6HCZ5CZGPKFMVCU,Fuzzy Socks,,Accessories,,FWBF3,Mint,,12.00,Color,Mint,,,4.50,Sock Harbor,,6,,,,Y
C3XE3UXRFIGGNLTCJGTIALAJ,Gemini Zodiac Perfumette Card Set,"Show your bestie some love this Galentines with a super cute valentine. Includes an intention mantra to help spread magical vibes and a mini perfume to charm the air. 

Gemini zodiac perfume twinkles with fresh-picked Springtime citrus. This air sign's easygoing nature drifts into a powdery mimosa flower. Fly away with its sunny vibe.

Top: Clementine, Grapefruit
Middle: Orange Blossom, Mimosa Flower
Bottom: Teak and Balsa Wood
 
Birthdays: 5/21 to 6/20
Intention: Harmony",Gifts,,ZSET0103,default,,12.00,,,,,6.00,Zodiac Perfumery,,1,,,,Y
Y2M7FLWUW4F7OXXCMM56LRZE,Gemini Zodiac Sign Card,"GEMINI - Witty Unpredictable And Chatty AF.
A perfect card for sending a birthday wish to the Gemini people in your life.

Gemini celebrates birthdays May 22nd - June 21st.

• Measures 4 x 5.5 inches
• Printed on acid and lignin free white card stock (A2) folded
• Brown Kraft envelope
• Blank inside ready for you to write a personal message.
• Packaged in a plastic protective sleeve
• Created by V. Starling for Honest AF Cards.",Gifts,,GEMC,4 x 5.5 inches,,5.00,,,,,2.50,Honest AF,,5,,,,Y
7BJ43RZXFOMEIKQAKGP7Z2IC,Geometric Earrings,,Accessories,,484012G,Gold,,13.00,Metal,Gold,,,5.75,Wona Trading,,0,,,,Y
WCYAB4C637C6PRIRJSQLD6BG,Geometric Earrings,,Accessories,,484012S,Silver,,13.00,Metal,Silver,,,5.75,Wona Trading,,1,,,,Y
JY4ZKE26UMDB6B7EYEK4UIXV,Girl Bye Card,"Handcrafted greeting card.
Size A2 (4.25 x 5.5) folded.
Packaged in cellophane with kraft envelope.
Blank inside.",Gifts,,371CS,default,,5.00,,,,,2.50,Carla Sue Greeting Cards,,5,,,,Y
YIMBIC6DP62TQBR7QA4WRFEP,Glitter Leggings,"Size: One Size
Description: Premium leggings featuring glittering detail
Fabric: 92% Nylon / 8% Spandex
Made in USA",Leggings,,NB7488,Regular,,25.00,,,,,10.00,Niki Biki,,6,,,,Y
RLMKQFLHJ6BDGYPKMC5WSZSJ,Goddess Vibes Tee,"Channel you inner goddess and find your coven.

3-ink front. Unisex tee in Heather True Royal. 52% combed and ring-spun cotton/48% polyester.

Model wears size Small.",Tees,,10092x,x-small,,40.00,Size,x-small,,,24.10,kaeraz,,1,,,,Y
4F6SQEKSJLJKIMF3743V2GJP,Goddess Vibes Tee,,Tees,,10092s,small,,40.00,Size,small,,,24.10,kaeraz,,1,,,,Y
FVBOYEMCLPDSIHJP2TSB2IEE,Goddess Vibes Tee,,Tees,,10092m,medium,,40.00,Size,medium,,,24.10,kaeraz,,1,,,,Y
EBUMNBWHNN5J2UROBQSCJNSN,Goddess Vibes Tee,,Tees,,10092l,large,,40.00,Size,large,,,24.10,kaeraz,,1,,,,Y
4MLUCAPBZMSAPPHBIJNS7BQL,Goddess Vibes Tee,,Tees,,10092xl,x-large,,40.00,Size,x-large,,,24.10,kaeraz,,1,,,,Y
PDSMUF35KWERWSG6KR7S3JJI,Gold Chain Bracelet,,Accessories,,THICK,Thick,,10.00,Chain,Thick,,,3.00,AliExpress,,1,,,,Y
2N675H2ENMNI5ANLXFPKHVW2,Gold Chain Bracelet,,Accessories,,ROPE,Rope,,10.00,Chain,Rope,,,3.00,AliExpress,,0,,,,Y
5FT4UESHVNWME3QILH35WPXW,Gold Chain Bracelet,,Accessories,,LOCK,Lock,,10.00,Chain,Lock,,,3.00,AliExpress,,1,,,,Y
TPP3SIB7BKELNB2G3OHTDAXG,Gold Chain Bracelet,,Accessories,,THIN,Thin,,10.00,Chain,Thin,,,3.00,AliExpress,,1,,,,Y
B54XHZ5WTA2NWDQG4UTGOLN5,Gretchen Top,"Ragged Jeans blue and lilac knitted rib, long-sleeved top with contrast black neckline. <br /><br />Slim fit<br />Matches Zane Skirt<br />100% Cotton<br />Machine wash inside out on a cool <br />Model is 5’9 and wears a size small",Sweaters,,RPGRETX,x-small,,50.00,Size,x-small,,,25.30,Ragged Priest,,0,,,,Y
ZPIUR3HNO7I2Z2H4HNOETE5O,Gretchen Top,,Sweaters,,RPGRETS,small,,50.00,Size,small,,,25.30,Ragged Priest,,1,,,,Y
55NGBHVEWCXMHCN7GUH7L4W2,Gretchen Top,,Sweaters,,RPGRETM,medium,,50.00,Size,medium,,,25.30,Ragged Priest,,1,,,,Y
B3EZ6TDGTMSOXJOVXEMVVDPU,Gretchen Top,,Sweaters,,RPGRETL,large,,50.00,Size,large,,,25.30,Ragged Priest,,1,,,,Y
2HR4XR5NKY27YIXIKYDNJLAE,Gretchen Top,,Sweaters,,RPGRETXL,x-large,,50.00,Size,x-large,,,25.30,Ragged Priest,,1,,,,Y
XOZRJQX5DERLPD3ZRRRE7C4K,Guns N Roses Cropped Tee,,Tees,,,x-small,,69.00,,,,,18.00,Daydreamer LA,,0,,,,Y
6MPAXB6UE7732XCN7SQCMWZC,Guns N Roses Cropped Tee,,Tees,,GUNSS,small,,69.00,,,,,18.00,Daydreamer LA,,1,,,,Y
P2CVH4YEO27EJGLWVZ6YDZJZ,Guns N Roses Cropped Tee,,Tees,,,medium,,69.00,,,,,18.00,Daydreamer LA,,0,,,,Y
O36RCOZQZKXZTK4OWORHXXJT,Guns N Roses Cropped Tee,,Tees,,GUNSL,large,,69.00,,,,,18.00,Daydreamer LA,,1,,,,Y
T32NZMZSPEG45WDHO5IQ2B4D,Hair Claw,,Accessories,,claws,Regular,,3.00,,,,,1.00,AliExpress,,8,,,,Y
2UQ3KV4U6NBDY753ENGVY33L,Hand Crafted Soap,"Organic hand poured cold press soap made with natural ingredients 

Lemon Blueberry:  tart and fruity medley of fresh ripe blueberries and tangy lemon verbena

Moroccan Mint:  bright and refreshing blend of spearmint, garden cucumber, juicy clementine, cyclamen blossoms, lily, and desert cactus 

Blackberry Sage:  herbal and fruity scent with tart blackberries, fresh green sage leaves, and a touch of desert spice

Vanilla Sandalwood:  rich and creamy with notes of delicate vanilla bean and sensual West Indian Sandalwood

Blackberry Ambrosia:  fruity and floral blend of sugary blackberry, apple, magnolia, melon, and rich vanilla

Pearberry:  sweet and fruity with a blend of pear, apple, peach, raspberry, melon, lily of the valley, jasmine, musk, and vanilla


Oatmeal Milk Honey:  raw honey, Tonga bean, whipped vanilla cream, and sweet milk.  Made with buttermilk, honey, and colloidal oatmeal

Vanilla Bean Sugar:  creamy vanilla, rich buttercream, golden caramel, and smooth milk on a base of soft musk and warm brown sugar

Pomegranate Black Currant:  sweet blend of pomegranate, black currant, soft florals, leafy greens, and tart citrus


Cocoa Butter Cashmere:  notes of light spices, cedar wood, vanilla tanka, coconut, jasmine, olive wood, sandalwood, amber, musk, and cocoa butter",Gifts,,MMint,Moroccan Mint,,7.00,Soap,Moroccan Mint,,,2.50,Temple Earth,,2,,,,Y
Y22I5GJBWFWZMXVXTLUCOL7M,Hand Crafted Soap,,Gifts,,LemBl,Lemon Blueberry,,7.00,Soap,Lemon Blueberry,,,2.50,Temple Earth,,2,,,,Y
H3RB736WWWT5HWLXOZ2HJBMW,Hand Crafted Soap,,Gifts,,BlSage,Blackberry Sage,,7.00,Soap,Blackberry Sage,,,2.50,Temple Earth,,0,,,,Y
5FDZ7ZI3SEHH422HCTTRLEZY,Hand Crafted Soap,,Gifts,,Blamb,Blackberry Ambrosia,,7.00,Soap,Blackberry Ambrosia,,,2.50,Temple Earth,,1,,,,Y
NDCO6TJE4BRKUGL5DSD5TNAU,Hand Crafted Soap,,Gifts,,OMHon,Oatmeal Milk Honey,,7.00,Soap,Oatmeal Milk Honey,,,2.50,Temple Earth,,2,,,,Y
ECMRMEUBTM3VXL5YSXWQBQWV,Hand Crafted Soap,,Gifts,,VanSan,Vanilla Sandalwood,,7.00,Soap,Vanilla Sandalwood,,,2.50,Temple Earth,,2,,,,Y
4ZJ7RYXYSYPSLSDGB4M5R7TX,Hand Crafted Soap,,Gifts,,PomBC,Pomegranate Black Currant,,7.00,Soap,Pomegranate Black Currant,,,2.50,Temple Earth,,1,,,,Y
LJLEK5SDTFN2CPZRU5SKZ5UK,Hand Crafted Soap,,Gifts,,CoBC,Cocoa Butter Cashmere,,7.00,Soap,Cocoa Butter Cashmere,,,2.50,Temple Earth,,1,,,,Y
WPYZYXAQPMROFBPBYE52XLG4,Hand Crafted Soap,,Gifts,,VanBS,Vanilla Bean Sugar,,7.00,Soap,Vanilla Bean Sugar,,,2.50,Temple Earth,,0,,,,Y
4G6XGSCXEBWKS3Y2AGHDJU7I,Hand Crafted Soap,,Gifts,,Pearb,Pearberry,,7.00,Soap,Pearberry,,,2.50,Temple Earth,,0,,,,Y
RFDHMPYSIAHEHAH6LXUZC57K,Handcuff Bracelet,,Accessories,,CB698-G,Gold,,10.00,Metal,Gold,,,3.50,Wona Trading,,0,,,,Y
5Q2AYKSBFUTBHEPZVHCEQFUH,Handcuff Bracelet,,Accessories,,CB698-R,Silver,,10.00,Metal,Silver,,,3.50,Wona Trading,,1,,,,Y
QANVTMIX4OBRH5LPZHTTZ4CH,Handcuff pendant necklace,"Metal Handcuffs Pendant Necklace<br />Necklace Size : 16"" + 2"" L<br />Pendant Size : 1"" X 0.7""",Accessories,,CUFFG,Gold,,15.00,Metal,Gold,,,4.00,Wona Trading,,1,,,,Y
OC523ZQ7AE6VJJBB2LPO46E6,Handcuff pendant necklace,,Accessories,,CUFFS,Silver,,15.00,Metal,Silver,,,4.00,Wona Trading,,1,,,,Y
BLJQ7UXXGAZUE3I7K5HOMOLV,Handcuff pendant necklace,,Accessories,,CUFFB,Black,,15.00,Metal,Black,,,4.00,Wona Trading,,1,,,,Y
I5SLC7DERNZPMTDJOWQ32FME,Hannah Hooded Romper,"Soft Terry hooded romper.  Zipper closure with stretch waistband and pockets.

80% COTTON 20% POLYESTER",Rompers,,romps,small,,52.00,Size,small,,,23.00,Tic Toc,,3,,,,Y
OAKKKGTSOHKRYASIL32FETR7,Hannah Hooded Romper,,Rompers,,rompm,medium,,52.00,Size,medium,,,23.00,Tic Toc,,2,,,,Y
PGDL5BQBCH7ZTQH3FSHCWJXT,Hannah Hooded Romper,,Rompers,,rompl,large,,52.00,Size,large,,,23.00,Tic Toc,,1,,,,Y
E7PUUMBN6LLAPOSXY555UONJ,Happy Birthday To My Main B*tch! Card,"A perfect card for love or friendship birthday wishes! 
This card is blank inside and ready for you to write a personal message.

Card ONLY - This card is blank inside and ready for you to write a personal message.

-Measures 4 x 5.5 inches
-Printed on acid and lignin free white card stock (A2) folded
-Brown Kraft envelope
-Blank inside
-Packaged in a plastic protective sleeve",Gifts,,MAINC,default,,5.00,,,,,2.50,Honest AF,,5,,,,Y
6QHOWQP5RUWPRLKIWBD3YLRX,Happy Cake Day Card,"Handcrafted greeting card.
Size A2 (4.25 x 5.5) folded.
One card and one envelope per single card order.
Blank inside.",Gifts,,361CS,default,,5.00,,,,,2.50,Carla Sue Greeting Cards,,5,,,,Y
CYUTHUUZR6Z6HPBYP47BYXXC,Haylie High Rise Skinny,"Full length, calf-hugging fit, deconstructed with hem, high waist and fitted. <br /><br />F. RISE: 10"" / INSEAM: 30'' / LEG OPENING: 9 3/4''<br />78% COTTON, 17% POLYESTER, 3% RAYON, 2% SPANDEX<br />MODEL IS 5'10'' WEARING SIZE 26",Jeans,,118125,25,,50.00,Jean Size,25,,,21.25,Vervet,,2,,,,Y
GLZFTRRXYVEYPTRRCMNDCYFK,Haylie High Rise Skinny,,Jeans,,118126,26,,50.00,Jean Size,26,,,21.25,Vervet,,2,,,,Y
LW2U72QED6MNOAMZJMVGYAZH,Haylie High Rise Skinny,,Jeans,,118127,27,,50.00,Jean Size,27,,,21.25,Vervet,,2,,,,Y
2W3N6LUMLDI33JAHBZSP2KO2,Haylie High Rise Skinny,,Jeans,,118128,28,,50.00,Jean Size,28,,,21.25,Vervet,,2,,,,Y
XY74QHOKIGD53VH5BH7TZDAP,Haylie High Rise Skinny,,Jeans,,118129,29,,50.00,Jean Size,29,,,21.25,Vervet,,2,,,,Y
3YJUT7WBKIX3XY52FQZLAPHA,Haylie High Rise Skinny,,Jeans,,118130,30,,50.00,Jean Size,30,,,21.25,Vervet,,2,,,,Y
2WKD7GWKWEXHV6D6EKEICPOK,HBD Hoe Card,"A perfect card for sending a birthday wish to your BFF, sister, wife, girlfriend, or co-worker, especially if you work with prostitutes! LMAO! Just kidding...sorta.

• Measures 4 x 5.5 inches
• Printed on acid and lignin free white card stock (A2) folded
• Brown Kraft envelope
• Blank inside ready for you to write a personal message.
• Packaged in a plastic protective sleeve
• Created by V. Starling for Honest AF Cards.",Gifts,,HBDC,4 x 5.5 inches,,5.00,,,,,2.50,Honest AF,,5,,,,Y
7VKI63CZGJ5CAUHHGOPHHZAM,Heart Lariat,Lariat Heart Necklace,Accessories,,lrtgld,Gold,,12.00,Metal,Gold,,,1.25,AliExpress,,2,,,,Y
2NZJXHV36LKSZPGNTRCILSZC,Heart Lariat,,Accessories,,lrtslv,Silver,,12.00,Metal,Silver,,,1.25,AliExpress,,2,,,,Y
2COOUTRWC3C6QCCLJLJWOVUI,Heart Mail Pendant,,Accessories,,480100G,Gold,,14.00,Metal,Gold,,,5.00,Wona Trading,,1,,,,Y
3MSXK7Z5Q7YINYOED56WX55W,Heart Mail Pendant,,Accessories,,480100S,Silver,,14.00,Metal,Silver,,,5.00,Wona Trading,,1,,,,Y
QOCD3WNH5XGQBBACWUFEHESC,Heartlock pendant,"Heart Lock Detachable Pendant Necklace<br />• Necklace Size : 18"" + 2"" L<br />• Pendant Size : 0.75"" X 1.75""",Accessories,,HRTPENG,Gold,,15.00,Metal,Gold,,,4.00,Wona Trading,,2,,,,Y
BKV5BB7ABQ6WZLR2WFQ7FTJL,Heartlock pendant,,Accessories,,HRTPENS,Silver,,15.00,Metal,Silver,,,4.00,Wona Trading,,1,,,,Y
MFXX2WG2PDKXJPQCECND6ZTV,Helen High Rise Skinny,"High rise skinny with light distressing <br />Leg Opening: 9 1/2"" Front Rise: 10 1/2"" Inseam: 29"" Knee: 12 1/2"" <br />Based on photo. Model is 5'11"" and is wearing a size 26.",Jeans,,19625,25,,50.00,Jean Size,25,,,21.80,Vervet,,1,,,,Y
67DHGFOSCWR572YKFOZKL4Q7,Helen High Rise Skinny,,Jeans,,19626,26,,50.00,Jean Size,26,,,21.80,Sneak Peek,,1,,,,Y
36WSE3EQDRWPXO6FZHZQE64G,Helen High Rise Skinny,,Jeans,,19627,27,,50.00,Jean Size,27,,,21.80,Sneak Peek,,2,,,,Y
WRHNA4UX62JSAOQB7EWBM5RX,Helen High Rise Skinny,,Jeans,,19628,28,,50.00,Jean Size,28,,,21.80,Sneak Peek,,2,,,,Y
7Q3JBJDT4D5BMZ7GCH2JBOP5,Helen High Rise Skinny,,Jeans,,19629,29,,50.00,Jean Size,29,,,21.80,Sneak Peek,,2,,,,Y
XUDPXNVM5QQKYRPLWBW5KIBK,Helen High Rise Skinny,,Jeans,,19630,30,,50.00,Jean Size,30,,,21.80,Sneak Peek,,1,,,,Y
G6GBIEPDACIVN5B3TWJYSE3Z,Helen High Rise Skinny,,Jeans,,19631,31,,50.00,Jean Size,31,,,21.80,Wona Trading,,1,,,,Y
U4ELRWMT3WLBBO4IWCQLHAEQ,Henley Long Sleeve,"A long sleeve scoop neck featuring a notched henley neckline and a flattering rounded hem.  Feel a subtle pop of texture in this tight knit ribbed fabric.  It's stretchy, comfortable and forms perfectly to your body.  By Joah Brown

Sizing: X/S (0-2), S/M (4-6), M/L (8-10)
Model is 5'8"" wearing a size x/s 
Fabric: 95% Ribbed Rayon, 5% Spandex
Care:  Machine wash cold with like colors.  Lay flat to dry 

Made in Los Angeles",Tees,,hnlysm,"small/medium, Black",,78.00,Group sizing,small/medium,Color,Black,30.35,Joah Brown,,2,,,,Y
XW3R72FGMDCBQEDE6CA2GC7E,Henley Long Sleeve,,Tees,,hnlysmm,"small/medium, Mauve",,78.00,Group sizing,small/medium,Color,Mauve,30.35,Joah Brown,,1,,,,Y
HEIW47LYNHEVVTYURQDHRRNJ,Henley Long Sleeve,,Tees,,hnlysmt,"small/medium, Taupe",,78.00,Group sizing,small/medium,Color,Taupe,30.35,Joah Brown,,0,,,,Y
LCYACRIZSNJGAJCYII63GE32,Henley Long Sleeve,,Tees,,hnlysmb,"small/medium, Bone",,78.00,Group sizing,small/medium,Color,Bone,30.35,Joah Brown,,2,,,,Y
PC23TO2DNJLURUDX7HOG7XBL,Henley Long Sleeve,,Tees,,hnlyml,"medium/large, Black",,78.00,Group sizing,medium/large,Color,Black,30.35,Joah Brown,,2,,,,Y
HD2TPF6J7J64KK5WVQI5NQLS,Henley Long Sleeve,,Tees,,hnlymlm,"medium/large, Mauve",,78.00,Group sizing,medium/large,Color,Mauve,30.35,Joah Brown,,2,,,,Y
TANZO3HMBCTDALENQ3KYZULB,Henley Long Sleeve,,Tees,,hnlymlt,"medium/large, Taupe",,78.00,Group sizing,medium/large,Color,Taupe,30.35,Joah Brown,,0,,,,Y
EKTACNGDG3VUONAOEVPMVOI7,Henley Long Sleeve,,Tees,,hnlymlb,"medium/large, Bone",,78.00,Group sizing,medium/large,Color,Bone,30.35,Joah Brown,,2,,,,Y
D4RN4YK3RGLKEHFBVMPSKXAW,Henley Long Sleeve,,Tees,,hnlyxs,"x-small/small, Black",,78.00,Group sizing,x-small/small,Color,Black,30.35,Joah Brown,,2,,,,Y
WQEUAC2FWVRL2BK3GXHPPJHA,Henley Long Sleeve,,Tees,,hnlyxsm,"x-small/small, Mauve",,78.00,Group sizing,x-small/small,Color,Mauve,30.35,Joah Brown,,2,,,,Y
UFLP62UMRPXG7LJOUKR4FFCV,Henley Long Sleeve,,Tees,,hnlyxst,"x-small/small, Taupe",,78.00,Group sizing,x-small/small,Color,Taupe,30.35,Joah Brown,,2,,,,Y
EOEME367CEP3UPBRDJ4M6TZU,Henley Long Sleeve,,Tees,,hnlyxsb,"x-small/small, Bone",,78.00,Group sizing,x-small/small,Color,Bone,30.35,Joah Brown,,2,,,,Y
5PDFHWSJXFPFK6DEJZ3TYTKD,Hexagon Cut Out Stud,,Accessories,,224548,Regular,,15.00,,,,,2.75,Wona Trading,,1,,,,Y
SKCVVOF6TRO6UHR4I42U3AAQ,Hime Dress,"You'll never need another dress again with the Hime. Layer it over a tee, under a jumper or add a biker jacket, either way this slip has got you covered! In a oversize jaguar print it features a maxi length with sassy side split, v neckline and thin straps. Wear anywhere and everywhere.


MODEL WEARS:S - MODEL HEIGHT:5'7 - FABRIC CONTENT:100% VISCOSE",Dresses,,BRWS,small,,69.00,Size,small,,,28.00,Motel Rocks,,1,,,,Y
Z6I2YFEZFST4ZGTINV4VFXVG,Hime Dress,,Dresses,,BRWM,medium,,69.00,Size,medium,,,28.00,NaNa Judy,,1,,,,Y
YPEON3SXO64YLMHRRC73Y45T,Hime Dress,,Dresses,,BRWL,large,,69.00,Size,large,,,28.00,Motel Rocks,,1,,,,Y
UIM2HSPUT3SQWNXSRR5JUTKL,Ho Ho Ho Hoe Card,"Card ONLY - This card is blank inside and ready for you to write a personal message.

Details:

-Measures 4 x 5.5 inches
-Printed on acid and lignin free white card stock (A2) folded
-Brown Kraft or White envelope
-BLANK INSIDE
-Packaged in a plastic protective sleeve",Gifts,,HOEC,default,,5.00,,,,,2.50,Honest AF,,5,,,,Y
G5XHAQVD74R35O6XPAUTRZJT,Holiday Socks,"Super thick fleece interior for maximum warmth and comfort.
Non-skid bottoms to prevent slipping and sliding: Silicon rubber grips on soles of socks prevent slips and falls on smooth floors.
One Size fits most",Gifts,,BLKstrp,Black stripe,,20.00,Sock Print,Black stripe,,,3.25,Selini NY,,2,,,,Y
DE5POCX63K3KAI44DCUVJ5OH,Holiday Socks,,Gifts,,RDstrp,Red stripe,,20.00,Sock Print,Red stripe,,,3.25,Selini NY,,3,,,,Y
E7WTSATYS23KGLF3MVA2O24E,Holiday Socks,,Gifts,,Blksox,Black,,20.00,Sock Print,Black,,,3.25,Selini NY,,3,,,,Y
E27XDY2Z3MQJJBXRGRG5KTUS,Holiday Socks,,Gifts,,prpsox,Puple,,20.00,Sock Print,Puple,,,3.25,Selini NY,,3,,,,Y
L3Z4KAZMNA6KTSQE7CPXLQ7V,Holiday Socks,,Gifts,,berry,Berry,,20.00,Sock Print,Berry,,,3.25,Selini NY,,3,,,,Y
